0.550561797752809,0.15476190476190474,?,0.0,?,0.21649484536082475,?,1
0.07865168539325844,0.28571428571428575,?,0.0,?,0.3298969072164948,0.4444444444444445,1
?,?,?,?,0.5568181818181818,0.35051546391752575,?,1
?,?,0.0,?,0.5909090909090909,?,?,1
0.25842696629213485,?,0.0,0.0,?,?,0.35353535353535354,1
?,?,0.0,0.0,0.40909090909090906,0.36082474226804123,0.4646464646464647,1
0.32584269662921345,0.14285714285714288,0.0,0.0,0.5,0.2061855670103093,?,1
?,0.21428571428571433,0.0,0.0,?,0.2577319587628866,0.393939393939394,1
0.22471910112359553,0.33333333333333337,0.0,0.0,0.5227272727272727,?,0.5757575757575757,1
0.47191011235955055,?,?,?,0.6363636363636365,?,?,1
0.47191011235955055,?,0.0,?,0.6477272727272727,0.24742268041237117,0.37373737373737376,1
0.2808988764044944,?,?,0.0,0.5,?,?,1
?,?,?,0.0,0.5227272727272727,?,0.35353535353535354,1
0.5730337078651685,0.40476190476190477,?,0.0,?,0.2989690721649485,0.35353535353535354,1
0.24719101123595505,0.32142857142857145,0.0,0.0,?,?,?,1
0.2808988764044944,?,0.0,0.0,0.5227272727272727,0.4226804123711341,0.5252525252525253,1
0.3820224719101124,0.3452380952380953,0.0,0.0,?,0.21649484536082475,?,1
?,?,?,?,?,?,0.5858585858585859,1
?,0.28571428571428575,?,0.0,0.4431818181818182,?,?,1
0.46067415730337075,?,0.0,?,0.4431818181818182,0.18556701030927836,0.32323232323232326,1
0.44943820224719105,?,0.0,0.0,?,?,0.0,1
0.34831460674157305,?,?,0.0,0.8295454545454545,?,0.14141414141414144,1
0.5730337078651685,0.4523809523809524,?,0.0,0.4659090909090909,?,?,1
?,?,0.0,0.0,0.6363636363636365,0.08247422680412371,0.23232323232323235,1
0.4044943820224719,0.27380952380952384,0.0,0.0,?,0.1958762886597938,?,1
?,?,0.0,?,0.5454545454545454,0.4226804123711341,?,1
?,0.28571428571428575,0.0,?,0.5340909090909091,?,?,1
0.23595505617977527,?,?,?,0.5681818181818182,0.2989690721649485,0.41414141414141414,1
0.4831460674157303,?,0.0,0.0,?,?,0.4444444444444445,1
0.4831460674157303,?,?,?,?,0.288659793814433,0.41414141414141414,1
0.5955056179775281,0.2619047619047619,0.0,0.0,0.5,0.2371134020618557,0.36363636363636365,1
?,0.2023809523809524,0.0,0.0,0.4318181818181818,?,0.4444444444444445,1
0.6292134831460675,?,0.0,0.0,0.3863636363636364,?,?,1
?,0.15476190476190474,0.0,0.0,0.47727272727272724,0.3298969072164948,0.4444444444444445,1
0.2696629213483146,0.22619047619047616,?,?,0.3522727272727273,?,0.31313131313131315,1
?,?,0.0,0.0,0.4659090909090909,?,0.4646464646464647,1
0.32584269662921345,?,0.0,0.0,0.47727272727272724,0.26804123711340205,?,1
0.7303370786516854,0.369047619047619,0.0,?,0.6704545454545454,?,?,1
0.3595505617977528,?,0.0,?,?,0.2577319587628866,0.38383838383838387,1
0.42696629213483145,0.3571428571428572,0.0,?,?,0.1958762886597938,0.29292929292929293,1
?,0.3452380952380953,0.0,?,0.5909090909090909,0.2989690721649485,?,1
0.33707865168539325,?,0.0,0.0,0.6704545454545454,0.3917525773195876,0.494949494949495,1
0.44943820224719105,?,0.0,0.0,?,?,?,1
0.31460674157303375,?,?,0.0,0.5681818181818182,?,0.42424242424242425,1
0.6853932584269663,?,0.0,0.0,0.5454545454545454,0.3298969072164948,0.41414141414141414,1
?,0.2619047619047619,?,0.0,?,?,?,1
?,0.22619047619047616,0.0,0.0,?,0.5360824742268041,?,1
0.4831460674157303,0.28571428571428575,?,0.0,0.4431818181818182,0.2577319587628866,?,1
0.47191011235955055,0.22619047619047616,0.0,0.0,?,0.12371134020618557,?,1
0.25842696629213485,?,0.0,?,0.48863636363636365,?,0.43434343434343436,1
0.4157303370786517,0.42857142857142855,?,0.0,?,?,0.36363636363636365,1
0.32584269662921345,?,?,?,0.5113636363636364,0.0,0.17171717171717174,1
0.24719101123595505,0.23809523809523808,0.0,0.0,?,0.3711340206185567,0.47474747474747475,1
0.25842696629213485,?,0.0,0.0,0.42045454545454547,?,?,1
0.5280898876404494,0.369047619047619,?,0.0,?,?,0.26262626262626265,1
0.6067415730337079,0.369047619047619,?,0.0,0.31818181818181823,0.309278350515464,?,1
0.5730337078651685,0.25,0.0,?,0.3977272727272727,0.34020618556701027,0.4545454545454546,1
0.44943820224719105,0.22619047619047616,0.0,?,?,?,?,1
0.4943820224719101,0.21428571428571433,?,0.0,0.3409090909090909,0.309278350515464,0.43434343434343436,1
?,?,0.0,?,0.6136363636363636,?,0.43434343434343436,1
0.4943820224719101,?,0.0,0.0,0.5681818181818182,0.443298969072165,0.5454545454545455,1
0.5842696629213483,0.23809523809523808,0.0,0.0,?,0.2577319587628866,0.38383838383838387,1
0.4044943820224719,0.2976190476190476,?,0.0,0.5454545454545454,0.45360824742268036,0.5454545454545455,1
0.20224719101123595,0.16666666666666666,0.0,?,0.5227272727272727,0.21649484536082475,0.35353535353535354,1
0.5280898876404494,?,0.0,0.0,?,0.309278350515464,0.43434343434343436,1
0.2696629213483146,0.32142857142857145,?,0.0,?,0.5051546391752577,?,1
?,0.25,0.0,0.0,0.4659090909090909,0.309278350515464,?,1
?,0.488095238095238,?,0.0,0.47727272727272724,?,0.5454545454545455,1
0.2808988764044944,?,?,?,0.48863636363636365,0.2371134020618557,0.36363636363636365,1
?,0.38095238095238093,0.0,0.0,0.6363636363636365,?,0.48484848484848486,1
0.29213483146067415,0.11904761904761905,0.0,?,0.3863636363636364,0.2268041237113402,?,1
0.4943820224719101,0.41666666666666663,0.0,0.0,0.5340909090909091,0.2371134020618557,0.36363636363636365,1
?,0.40476190476190477,0.0,0.0,?,0.34020618556701027,?,1
?,?,?,0.0,0.47727272727272724,0.2268041237113402,0.20202020202020204,1
0.2696629213483146,?,?,0.0,0.42045454545454547,0.2577319587628866,?,1
0.47191011235955055,?,0.0,0.0,?,0.2371134020618557,?,1
0.5393258426966292,?,?,0.0,0.5113636363636364,?,?,1
0.46067415730337075,?,0.0,0.0,0.5795454545454546,0.4226804123711341,0.5151515151515151,1
0.4943820224719101,0.14285714285714288,?,?,0.48863636363636365,?,?,1
0.32584269662921345,0.2976190476190476,0.0,?,0.5454545454545454,0.36082474226804123,?,1
?,?,0.0,0.0,?,?,0.4444444444444445,1
0.46067415730337075,0.32142857142857145,0.0,0.0,0.5113636363636364,?,0.41414141414141414,1
0.32584269662921345,0.369047619047619,?,?,0.4659090909090909,0.2061855670103093,?,1
0.3820224719101124,?,0.0,0.0,0.6590909090909091,0.288659793814433,?,1
0.4044943820224719,0.4761904761904762,?,0.0,0.48863636363636365,0.43298969072164956,0.5353535353535354,1
0.44943820224719105,0.3571428571428572,0.0,?,0.5909090909090909,0.4742268041237113,?,1
0.5617977528089888,?,?,0.0,?,?,?,1
?,0.33333333333333337,?,?,0.42045454545454547,?,?,1
?,0.41666666666666663,0.0,0.0,0.3068181818181818,0.2061855670103093,?,1
0.5955056179775281,?,?,0.0,0.18181818181818182,?,?,1
0.3820224719101124,0.3571428571428572,?,0.0,?,?,0.4444444444444445,1
0.44943820224719105,?,0.0,0.0,?,0.24742268041237117,0.27272727272727276,1
0.46067415730337075,?,0.0,0.0,0.5681818181818182,?,0.25252525252525254,1
0.33707865168539325,?,0.0,0.0,?,0.18556701030927836,0.32323232323232326,1
0.34831460674157305,0.369047619047619,0.0,0.0,?,?,0.393939393939394,1
?,0.7142857142857143,0.0,0.0,0.5113636363636364,0.3298969072164948,0.38383838383838387,1
?,0.25,?,0.0,0.3409090909090909,0.31958762886597947,0.43434343434343436,1
?,0.4523809523809524,0.0,0.0,0.42045454545454547,0.2577319587628866,?,1
0.7303370786516854,?,?,0.0,?,0.35051546391752575,?,1
0.5730337078651685,?,?,?,?,?,0.41414141414141414,1
0.42696629213483145,0.28571428571428575,0.0,0.0,0.7159090909090909,0.2268041237113402,0.35353535353535354,1
?,0.488095238095238,?,0.0,0.7159090909090909,0.31958762886597947,0.43434343434343436,1
?,0.11904761904761905,0.0,?,0.6136363636363636,0.13402061855670103,?,1
?,0.369047619047619,0.0,0.0,0.6022727272727273,?,0.29292929292929293,1
?,?,?,0.0,0.4318181818181818,?,?,1
0.29213483146067415,0.40476190476190477,0.0,?,0.5,0.2989690721649485,0.41414141414141414,1
?,?,0.0,?,0.4431818181818182,?,0.4040404040404041,1
0.4831460674157303,?,?,0.0,?,?,?,1
0.550561797752809,0.32142857142857145,?,0.0,?,0.27835051546391754,0.4040404040404041,1
?,0.14285714285714288,?,?,0.6363636363636365,?,0.25252525252525254,1
?,0.2023809523809524,0.0,?,?,?,0.20202020202020204,1
?,0.22619047619047616,0.0,?,?,0.4742268041237113,0.5656565656565657,1
?,0.21428571428571433,?,?,0.5227272727272727,0.27835051546391754,0.27272727272727276,1
?,?,0.0,0.0,0.48863636363636365,0.26804123711340205,0.393939393939394,1
0.42696629213483145,?,?,0.0,0.48863636363636365,?,0.31313131313131315,1
?,0.41666666666666663,0.0,?,?,0.1752577319587629,0.31313131313131315,1
?,0.30952380952380953,?,?,0.4659090909090909,0.31958762886597947,?,1
0.5730337078651685,?,?,0.0,0.6022727272727273,0.11340206185567012,?,1
0.2808988764044944,?,0.0,?,?,?,0.5050505050505051,1
0.32584269662921345,?,?,0.0,0.5681818181818182,0.4020618556701031,?,1
0.2808988764044944,0.11904761904761905,?,0.0,0.4431818181818182,0.2989690721649485,0.42424242424242425,1
?,?,?,?,?,0.2061855670103093,0.3434343434343435,1
0.1910112359550562,?,?,0.0,0.6022727272727273,?,0.393939393939394,1
?,0.17857142857142858,0.0,0.0,0.4659090909090909,0.26804123711340205,0.393939393939394,1
?,0.23809523809523808,0.0,0.0,0.5568181818181818,0.3298969072164948,?,1
0.3820224719101124,0.41666666666666663,?,0.0,?,0.35051546391752575,0.4646464646464647,1
0.31460674157303375,?,?,0.0,?,?,?,1
0.44943820224719105,?,?,?,?,0.3298969072164948,0.4444444444444445,1
0.25842696629213485,?,?,?,0.48863636363636365,0.2371134020618557,0.37373737373737376,1
0.4157303370786517,?,0.0,?,0.47727272727272724,0.3711340206185567,?,1
0.0,0.2619047619047619,?,0.0,0.47727272727272724,0.46391752577319584,0.5555555555555556,1
?,0.17857142857142858,?,0.0,0.4318181818181818,0.31958762886597947,?,1
0.33707865168539325,0.33333333333333337,0.0,0.0,0.5568181818181818,?,0.33333333333333337,1
?,0.16666666666666666,0.0,0.0,?,0.2577319587628866,0.393939393939394,1
0.1910112359550562,?,0.0,?,?,?,0.4646464646464647,1
?,0.30952380952380953,?,?,0.6022727272727273,?,0.41414141414141414,1
0.33707865168539325,0.25,?,?,0.48863636363636365,0.15463917525773196,?,1
0.29213483146067415,0.28571428571428575,?,?,0.40909090909090906,0.2371134020618557,?,1
0.44943820224719105,0.2976190476190476,0.0,0.0,0.625,?,0.33333333333333337,1
?,?,0.0,?,0.47727272727272724,0.26804123711340205,?,1
0.4943820224719101,?,0.0,0.0,0.5,0.5051546391752577,?,1
?,0.30952380952380953,0.0,0.0,0.42045454545454547,0.36082474226804123,0.43434343434343436,1
0.1797752808988764,?,?,0.0,?,?,?,1
0.06741573033707865,0.5357142857142857,0.0,?,?,0.9175257731958764,0.37373737373737376,0
0.4943820224719101,?,?,0.0,?,?,?,0
0.7078651685393258,0.369047619047619,?,?,0.5795454545454546,0.8144329896907216,0.8484848484848485,0
0.25842696629213485,?,0.0,0.0,?,0.8762886597938144,?,0
?,0.39285714285714285,?,0.0,?,0.845360824742268,?,0
0.4831460674157303,?,0.0,?,0.6590909090909091,0.7422680412371134,0.787878787878788,0
0.5168539325842697,?,0.0,0.0,0.5454545454545454,0.8556701030927835,0.8787878787878788,0
?,0.22619047619047616,0.0,0.0,0.5795454545454546,0.7628865979381444,0.797979797979798,0
0.5842696629213483,0.27380952380952384,0.0,?,?,?,0.7373737373737373,0
?,0.369047619047619,?,0.0,0.8068181818181818,0.6391752577319588,?,0
?,0.369047619047619,0.0,0.0,0.6477272727272727,0.7731958762886598,?,0
?,?,0.0,?,0.8409090909090909,?,0.6363636363636364,0
?,0.40476190476190477,0.0,0.0,?,?,0.8484848484848485,0
?,0.23809523809523808,?,?,0.6022727272727273,?,?,0
?,0.33333333333333337,0.0,?,0.5454545454545454,0.7010309278350515,?,0
0.5393258426966292,?,0.0,0.0,?,0.7731958762886598,0.8080808080808082,0
?,?,?,?,?,0.865979381443299,0.888888888888889,0
?,0.2976190476190476,0.0,?,?,0.8969072164948454,?,0
0.5617977528089888,0.5952380952380952,0.0,0.0,0.3522727272727273,0.9175257731958764,0.9292929292929294,0
?,?,?,0.0,?,0.6494845360824743,0.7070707070707071,0
0.5280898876404494,?,0.0,?,0.6590909090909091,0.7010309278350515,?,0
?,?,0.0,?,?,0.7731958762886598,?,0
0.7191011235955056,?,0.0,0.0,0.5454545454545454,0.7731958762886598,0.7373737373737373,0
0.6067415730337079,?,0.0,0.0,0.6363636363636365,?,?,0
0.5280898876404494,0.5119047619047619,0.0,?,?,0.7525773195876289,?,0
?,0.40476190476190477,?,0.0,0.6704545454545454,0.845360824742268,?,0
0.550561797752809,0.30952380952380953,?,?,?,?,0.8181818181818182,0
0.34831460674157305,?,?,?,0.6477272727272727,0.8350515463917525,0.8585858585858586,0
?,?,?,?,0.625,?,0.898989898989899,0
?,0.3452380952380953,0.0,0.0,0.5113636363636364,0.8762886597938144,0.898989898989899,0
0.5056179775280899,?,?,0.0,0.6931818181818181,0.7319587628865979,?,0
0.797752808988764,0.28571428571428575,0.0,0.0,0.8068181818181818,?,0.7474747474747475,0
